win_id,file,i0,i1,fs,t0,t1,y_defect,y_type,severity,confidence,notes,rpm,Z,dmm,Dmm,theta,mains_hz
current_18.csv:563200:573440,current_18.csv,563200,573440,5120,110.0,112.0,1,BPFO,26.457481384277344,0.3,auto-BPFO snr=0.35 e_rel=0.0003,1770.0,9,7.94,38.5,0,50.0
current_18.csv:117760:128000,current_18.csv,117760,128000,5120,23.0,25.0,1,BPFO,29.781110763549805,0.3,auto-BPFO snr=0.35 e_rel=0.0002,1770.0,9,7.94,38.5,0,50.0
current_18.csv:66560:76800,current_18.csv,66560,76800,5120,13.0,15.0,1,BPFO,28.88174819946289,0.3,auto-BPFO snr=0.35 e_rel=0.0001,1770.0,9,7.94,38.5,0,50.0
current_18.csv:240640:250880,current_18.csv,240640,250880,5120,47.0,49.0,1,BPFO,20.93992805480957,0.3,auto-BPFO snr=0.34 e_rel=0.0001,1770.0,9,7.94,38.5,0,50.0
current_18.csv:122880:133120,current_18.csv,122880,133120,5120,24.0,26.0,1,BPFO,28.82194709777832,0.3,auto-BPFO snr=0.34 e_rel=0.0001,1770.0,9,7.94,38.5,0,50.0
current_18.csv:143360:153600,current_18.csv,143360,153600,5120,28.0,30.0,1,BPFI,30.35011100769043,0.3,auto-BPFI snr=0.45 e_rel=0.0000,1770.0,9,7.94,38.5,0,50.0
current_18.csv:445440:455680,current_18.csv,445440,455680,5120,87.0,89.0,1,BPFI,26.14337158203125,0.3,auto-BPFI snr=0.45 e_rel=0.0001,1770.0,9,7.94,38.5,0,50.0
current_18.csv:266240:276480,current_18.csv,266240,276480,5120,52.0,54.0,1,BPFI,22.311931610107422,0.3,auto-BPFI snr=0.44 e_rel=0.0000,1770.0,9,7.94,38.5,0,50.0
current_18.csv:112640:122880,current_18.csv,112640,122880,5120,22.0,24.0,1,BPFI,21.96724510192871,0.3,auto-BPFI snr=0.41 e_rel=0.0000,1770.0,9,7.94,38.5,0,50.0
current_18.csv:404480:414720,current_18.csv,404480,414720,5120,79.0,81.0,1,BPFI,36.94483184814453,0.3,auto-BPFI snr=0.41 e_rel=0.0000,1770.0,9,7.94,38.5,0,50.0
current_18.csv:189440:199680,current_18.csv,189440,199680,5120,37.0,39.0,1,BPFI,20.290977478027344,0.3,auto-BPFI snr=0.40 e_rel=0.0000,1770.0,9,7.94,38.5,0,50.0
current_18.csv:455680:465920,current_18.csv,455680,465920,5120,89.0,91.0,1,BPFI,26.185497283935547,0.3,auto-BPFI snr=0.39 e_rel=0.0000,1770.0,9,7.94,38.5,0,50.0
current_18.csv:184320:194560,current_18.csv,184320,194560,5120,36.0,38.0,1,BPFI,39.528953552246094,0.3,auto-BPFI snr=0.38 e_rel=0.0000,1770.0,9,7.94,38.5,0,50.0
current_18.csv:558080:568320,current_18.csv,558080,568320,5120,109.0,111.0,1,BPFI,14.5438232421875,0.3,auto-BPFI snr=0.38 e_rel=0.0000,1770.0,9,7.94,38.5,0,50.0
current_18.csv:312320:322560,current_18.csv,312320,322560,5120,61.0,63.0,1,BPFI,34.795223236083984,0.3,auto-BPFI snr=0.38 e_rel=0.0001,1770.0,9,7.94,38.5,0,50.0
current_18.csv:384000:394240,current_18.csv,384000,394240,5120,75.0,77.0,1,BPFI,16.659038543701172,0.3,auto-BPFI snr=0.38 e_rel=0.0001,1770.0,9,7.94,38.5,0,50.0
current_18.csv:20480:30720,current_18.csv,20480,30720,5120,4.0,6.0,1,BPFI,35.66053771972656,0.3,auto-BPFI snr=0.36 e_rel=0.0000,1770.0,9,7.94,38.5,0,50.0
current_18.csv:460800:471040,current_18.csv,460800,471040,5120,90.0,92.0,1,BPFI,26.680694580078125,0.3,auto-BPFI snr=0.36 e_rel=0.0000,1770.0,9,7.94,38.5,0,50.0
current_18.csv:158720:168960,current_18.csv,158720,168960,5120,31.0,33.0,1,BPFI,26.75674057006836,0.3,auto-BPFI snr=0.35 e_rel=0.0000,1770.0,9,7.94,38.5,0,50.0
current_18.csv:512000:522240,current_18.csv,512000,522240,5120,100.0,102.0,1,BSF,21.929685592651367,0.3,auto-BSF snr=0.50 e_rel=0.0011,1770.0,9,7.94,38.5,0,50.0
current_18.csv:71680:81920,current_18.csv,71680,81920,5120,14.0,16.0,1,BSF,28.010393142700195,0.3,auto-BSF snr=0.49 e_rel=0.0016,1770.0,9,7.94,38.5,0,50.0
current_18.csv:568320:578560,current_18.csv,568320,578560,5120,111.0,113.0,1,BSF,31.19618034362793,0.3,auto-BSF snr=0.49 e_rel=0.0010,1770.0,9,7.94,38.5,0,50.0
current_18.csv:599040:609280,current_18.csv,599040,609280,5120,117.0,119.0,1,BSF,20.251462936401367,0.3,auto-BSF snr=0.45 e_rel=0.0015,1770.0,9,7.94,38.5,0,50.0
current_18.csv:604160:614400,current_18.csv,604160,614400,5120,118.0,120.0,1,BSF,17.923002243041992,0.3,auto-BSF snr=0.44 e_rel=0.0009,1770.0,9,7.94,38.5,0,50.0
current_18.csv:199680:209920,current_18.csv,199680,209920,5120,39.0,41.0,1,BSF,24.859128952026367,0.3,auto-BSF snr=0.40 e_rel=0.0003,1770.0,9,7.94,38.5,0,50.0
current_18.csv:450560:460800,current_18.csv,450560,460800,5120,88.0,90.0,1,BSF,33.24817657470703,0.3,auto-BSF snr=0.39 e_rel=0.0005,1770.0,9,7.94,38.5,0,50.0
current_18.csv:348160:358400,current_18.csv,348160,358400,5120,68.0,70.0,1,BSF,27.35026741027832,0.3,auto-BSF snr=0.38 e_rel=0.0022,1770.0,9,7.94,38.5,0,50.0
current_18.csv:322560:332800,current_18.csv,322560,332800,5120,63.0,65.0,1,BSF,23.62346076965332,0.3,auto-BSF snr=0.38 e_rel=0.0011,1770.0,9,7.94,38.5,0,50.0
current_18.csv:532480:542720,current_18.csv,532480,542720,5120,104.0,106.0,1,BSF,27.733646392822266,0.3,auto-BSF snr=0.37 e_rel=0.0012,1770.0,9,7.94,38.5,0,50.0
current_18.csv:107520:117760,current_18.csv,107520,117760,5120,21.0,23.0,1,BSF,26.825651168823242,0.3,auto-BSF snr=0.36 e_rel=0.0011,1770.0,9,7.94,38.5,0,50.0
current_18.csv:148480:158720,current_18.csv,148480,158720,5120,29.0,31.0,1,BSF,20.943126678466797,0.3,auto-BSF snr=0.36 e_rel=0.0008,1770.0,9,7.94,38.5,0,50.0
current_18.csv:30720:40960,current_18.csv,30720,40960,5120,6.0,8.0,1,FTF,35.07327651977539,0.3,auto-FTF snr=0.85 e_rel=0.0875,1770.0,9,7.94,38.5,0,50.0
current_18.csv:138240:148480,current_18.csv,138240,148480,5120,27.0,29.0,1,FTF,46.78327941894531,0.3,auto-FTF snr=0.61 e_rel=0.1162,1770.0,9,7.94,38.5,0,50.0
current_18.csv:394240:404480,current_18.csv,394240,404480,5120,77.0,79.0,1,FTF,44.32121276855469,0.3,auto-FTF snr=0.52 e_rel=0.1106,1770.0,9,7.94,38.5,0,50.0
current_18.csv:220160:230400,current_18.csv,220160,230400,5120,43.0,45.0,1,FTF,39.255638122558594,0.3,auto-FTF snr=0.49 e_rel=0.0976,1770.0,9,7.94,38.5,0,50.0
current_18.csv:486400:496640,current_18.csv,486400,496640,5120,95.0,97.0,1,FTF,35.421470642089844,0.3,auto-FTF snr=0.49 e_rel=0.0877,1770.0,9,7.94,38.5,0,50.0
current_18.csv:327680:337920,current_18.csv,327680,337920,5120,64.0,66.0,1,FTF,39.574195861816406,0.3,auto-FTF snr=0.47 e_rel=0.0982,1770.0,9,7.94,38.5,0,50.0
current_18.csv:343040:353280,current_18.csv,343040,353280,5120,67.0,69.0,1,FTF,32.090858459472656,0.3,auto-FTF snr=0.46 e_rel=0.0793,1770.0,9,7.94,38.5,0,50.0
current_18.csv:552960:563200,current_18.csv,552960,563200,5120,108.0,110.0,1,FTF,30.490808486938477,0.3,auto-FTF snr=0.45 e_rel=0.0756,1770.0,9,7.94,38.5,0,50.0
current_18.csv:46080:56320,current_18.csv,46080,56320,5120,9.0,11.0,1,FTF,31.4603328704834,0.3,auto-FTF snr=0.43 e_rel=0.0782,1770.0,9,7.94,38.5,0,50.0
current_18.csv:5120:15360,current_18.csv,5120,15360,5120,1.0,3.0,1,FTF,43.20854949951172,0.3,auto-FTF snr=0.42 e_rel=0.1063,1770.0,9,7.94,38.5,0,50.0
current_18.csv:430080:440320,current_18.csv,430080,440320,5120,84.0,86.0,1,FTF,33.839324951171875,0.3,auto-FTF snr=0.39 e_rel=0.0839,1770.0,9,7.94,38.5,0,50.0
current_18.csv:35840:46080,current_18.csv,35840,46080,5120,7.0,9.0,1,FTF,40.0303840637207,0.3,auto-FTF snr=0.39 e_rel=0.0989,1770.0,9,7.94,38.5,0,50.0
current_18.csv:128000:138240,current_18.csv,128000,138240,5120,25.0,27.0,1,FTF,33.550987243652344,0.3,auto-FTF snr=0.39 e_rel=0.0832,1770.0,9,7.94,38.5,0,50.0
current_18.csv:399360:409600,current_18.csv,399360,409600,5120,78.0,80.0,1,FTF,34.94632339477539,0.3,auto-FTF snr=0.37 e_rel=0.0852,1770.0,9,7.94,38.5,0,50.0
current_18.csv:204800:215040,current_18.csv,204800,215040,5120,40.0,42.0,1,FTF,24.596458435058594,0.3,auto-FTF snr=0.37 e_rel=0.0604,1770.0,9,7.94,38.5,0,50.0
current_18.csv:302080:312320,current_18.csv,302080,312320,5120,59.0,61.0,1,FTF,33.701332092285156,0.3,auto-FTF snr=0.36 e_rel=0.0839,1770.0,9,7.94,38.5,0,50.0
current_18.csv:40960:51200,current_18.csv,40960,51200,5120,8.0,10.0,1,FTF,18.476133346557617,0.3,auto-FTF snr=0.36 e_rel=0.0426,1770.0,9,7.94,38.5,0,50.0
current_18.csv:61440:71680,current_18.csv,61440,71680,5120,12.0,14.0,1,FTF,32.579036712646484,0.3,auto-FTF snr=0.36 e_rel=0.0799,1770.0,9,7.94,38.5,0,50.0
current_18.csv:573440:583680,current_18.csv,573440,583680,5120,112.0,114.0,1,FTF,26.322023391723633,0.3,auto-FTF snr=0.35 e_rel=0.0649,1770.0,9,7.94,38.5,0,50.0
current_18.csv:102400:112640,current_18.csv,102400,112640,5120,20.0,22.0,1,imbalance,24.356287002563477,0.95,auto-imbalance snr=396.36 e_rel=0.1308,1770.0,9,7.94,38.5,0,50.0
current_18.csv:476160:486400,current_18.csv,476160,486400,5120,93.0,95.0,1,imbalance,24.614864349365234,0.95,auto-imbalance snr=392.65 e_rel=0.1344,1770.0,9,7.94,38.5,0,50.0
current_18.csv:307200:317440,current_18.csv,307200,317440,5120,60.0,62.0,1,imbalance,19.05023765563965,0.95,auto-imbalance snr=374.65 e_rel=0.1130,1770.0,9,7.94,38.5,0,50.0
current_18.csv:92160:102400,current_18.csv,92160,102400,5120,18.0,20.0,1,imbalance,21.8420467376709,0.95,auto-imbalance snr=369.60 e_rel=0.1285,1770.0,9,7.94,38.5,0,50.0
current_18.csv:168960:179200,current_18.csv,168960,179200,5120,33.0,35.0,1,imbalance,26.635604858398438,0.95,auto-imbalance snr=365.82 e_rel=0.1340,1770.0,9,7.94,38.5,0,50.0
current_18.csv:409600:419840,current_18.csv,409600,419840,5120,80.0,82.0,1,imbalance,28.16495704650879,0.95,auto-imbalance snr=361.31 e_rel=0.1303,1770.0,9,7.94,38.5,0,50.0
current_18.csv:10240:20480,current_18.csv,10240,20480,5120,2.0,4.0,1,misalignment,23.01078224182129,0.95,auto-misalignment snr=498.24 e_rel=0.0182,1770.0,9,7.94,38.5,0,50.0
current_18.csv:276480:286720,current_18.csv,276480,286720,5120,54.0,56.0,1,misalignment,22.91583824157715,0.95,auto-misalignment snr=491.95 e_rel=0.0189,1770.0,9,7.94,38.5,0,50.0
current_18.csv:230400:240640,current_18.csv,230400,240640,5120,45.0,47.0,1,misalignment,25.504926681518555,0.95,auto-misalignment snr=457.53 e_rel=0.0191,1770.0,9,7.94,38.5,0,50.0
current_18.csv:286720:296960,current_18.csv,286720,296960,5120,56.0,58.0,1,misalignment,28.49021339416504,0.95,auto-misalignment snr=444.60 e_rel=0.0203,1770.0,9,7.94,38.5,0,50.0
current_18.csv:363520:373760,current_18.csv,363520,373760,5120,71.0,73.0,1,misalignment,24.75043487548828,0.95,auto-misalignment snr=444.19 e_rel=0.0174,1770.0,9,7.94,38.5,0,50.0
current_18.csv:471040:481280,current_18.csv,471040,481280,5120,92.0,94.0,1,misalignment,23.10658073425293,0.95,auto-misalignment snr=425.20 e_rel=0.0192,1770.0,9,7.94,38.5,0,50.0
current_18.csv:517120:527360,current_18.csv,517120,527360,5120,101.0,103.0,1,misalignment,25.34222412109375,0.95,auto-misalignment snr=407.18 e_rel=0.0209,1770.0,9,7.94,38.5,0,50.0
current_18.csv:194560:204800,current_18.csv,194560,204800,5120,38.0,40.0,1,misalignment,25.087783813476562,0.95,auto-misalignment snr=405.75 e_rel=0.0187,1770.0,9,7.94,38.5,0,50.0
current_18.csv:378880:389120,current_18.csv,378880,389120,5120,74.0,76.0,1,misalignment,23.564708709716797,0.95,auto-misalignment snr=400.47 e_rel=0.0225,1770.0,9,7.94,38.5,0,50.0
current_18.csv:332800:343040,current_18.csv,332800,343040,5120,65.0,67.0,1,misalignment,28.807018280029297,0.95,auto-misalignment snr=395.39 e_rel=0.0194,1770.0,9,7.94,38.5,0,50.0
current_18.csv:209920:220160,current_18.csv,209920,220160,5120,41.0,43.0,1,misalignment,20.545143127441406,0.95,auto-misalignment snr=391.71 e_rel=0.0172,1770.0,9,7.94,38.5,0,50.0
current_18.csv:97280:107520,current_18.csv,97280,107520,5120,19.0,21.0,1,misalignment,23.089784622192383,0.95,auto-misalignment snr=387.45 e_rel=0.0186,1770.0,9,7.94,38.5,0,50.0
current_19.csv:225280:235520,current_19.csv,225280,235520,5120,44.0,46.0,1,BPFO,34.350982666015625,0.3,auto-BPFO snr=0.04 e_rel=0.0000,1770.0,9,7.94,38.5,0,60.0
current_19.csv:143360:153600,current_19.csv,143360,153600,5120,28.0,30.0,1,BPFO,33.564579010009766,0.3,auto-BPFO snr=0.03 e_rel=0.0000,1770.0,9,7.94,38.5,0,60.0
current_19.csv:209920:220160,current_19.csv,209920,220160,5120,41.0,43.0,1,BPFO,37.29970932006836,0.3,auto-BPFO snr=0.03 e_rel=0.0000,1770.0,9,7.94,38.5,0,60.0
current_19.csv:51200:61440,current_19.csv,51200,61440,5120,10.0,12.0,1,BPFO,37.152557373046875,0.3,auto-BPFO snr=0.03 e_rel=0.0000,1770.0,9,7.94,38.5,0,60.0
current_19.csv:291840:302080,current_19.csv,291840,302080,5120,57.0,59.0,1,BPFO,33.453094482421875,0.3,auto-BPFO snr=0.03 e_rel=0.0000,1770.0,9,7.94,38.5,0,60.0
current_19.csv:230400:240640,current_19.csv,230400,240640,5120,45.0,47.0,1,BPFO,33.25295639038086,0.3,auto-BPFO snr=0.03 e_rel=0.0000,1770.0,9,7.94,38.5,0,60.0
current_19.csv:286720:296960,current_19.csv,286720,296960,5120,56.0,58.0,1,BPFO,35.872501373291016,0.3,auto-BPFO snr=0.03 e_rel=0.0000,1770.0,9,7.94,38.5,0,60.0
current_19.csv:133120:143360,current_19.csv,133120,143360,5120,26.0,28.0,1,BPFO,34.721107482910156,0.3,auto-BPFO snr=0.03 e_rel=0.0000,1770.0,9,7.94,38.5,0,60.0
current_19.csv:61440:71680,current_19.csv,61440,71680,5120,12.0,14.0,1,BPFO,32.4648551940918,0.3,auto-BPFO snr=0.03 e_rel=0.0000,1770.0,9,7.94,38.5,0,60.0
current_19.csv:235520:245760,current_19.csv,235520,245760,5120,46.0,48.0,1,BPFO,34.607486724853516,0.3,auto-BPFO snr=0.03 e_rel=0.0000,1770.0,9,7.94,38.5,0,60.0
current_19.csv:215040:225280,current_19.csv,215040,225280,5120,42.0,44.0,1,BPFO,37.75320816040039,0.3,auto-BPFO snr=0.03 e_rel=0.0000,1770.0,9,7.94,38.5,0,60.0
current_19.csv:245760:256000,current_19.csv,245760,256000,5120,48.0,50.0,1,BPFI,37.30496597290039,0.3,auto-BPFI snr=0.09 e_rel=0.0000,1770.0,9,7.94,38.5,0,60.0
current_19.csv:240640:250880,current_19.csv,240640,250880,5120,47.0,49.0,1,BPFI,36.812889099121094,0.3,auto-BPFI snr=0.09 e_rel=0.0000,1770.0,9,7.94,38.5,0,60.0
current_19.csv:158720:168960,current_19.csv,158720,168960,5120,31.0,33.0,1,BPFI,40.158470153808594,0.3,auto-BPFI snr=0.08 e_rel=0.0000,1770.0,9,7.94,38.5,0,60.0
current_19.csv:0:10240,current_19.csv,0,10240,5120,0.0,2.0,1,BPFI,37.6641845703125,0.3,auto-BPFI snr=0.08 e_rel=0.0000,1770.0,9,7.94,38.5,0,60.0
current_19.csv:97280:107520,current_19.csv,97280,107520,5120,19.0,21.0,1,BPFI,43.874908447265625,0.3,auto-BPFI snr=0.08 e_rel=0.0000,1770.0,9,7.94,38.5,0,60.0
current_19.csv:261120:271360,current_19.csv,261120,271360,5120,51.0,53.0,1,BPFI,40.46186065673828,0.3,auto-BPFI snr=0.07 e_rel=0.0000,1770.0,9,7.94,38.5,0,60.0
current_19.csv:204800:215040,current_19.csv,204800,215040,5120,40.0,42.0,1,BSF,38.11885070800781,0.3,auto-BSF snr=0.23 e_rel=0.0000,1770.0,9,7.94,38.5,0,60.0
current_19.csv:199680:209920,current_19.csv,199680,209920,5120,39.0,41.0,1,BSF,36.512081146240234,0.3,auto-BSF snr=0.22 e_rel=0.0001,1770.0,9,7.94,38.5,0,60.0
current_19.csv:179200:189440,current_19.csv,179200,189440,5120,35.0,37.0,1,BSF,40.88399124145508,0.3,auto-BSF snr=0.19 e_rel=0.0013,1770.0,9,7.94,38.5,0,60.0
current_19.csv:281600:291840,current_19.csv,281600,291840,5120,55.0,57.0,1,BSF,38.41758728027344,0.3,auto-BSF snr=0.19 e_rel=0.0001,1770.0,9,7.94,38.5,0,60.0
current_19.csv:174080:184320,current_19.csv,174080,184320,5120,34.0,36.0,1,BSF,40.307952880859375,0.3,auto-BSF snr=0.19 e_rel=0.0016,1770.0,9,7.94,38.5,0,60.0
current_19.csv:46080:56320,current_19.csv,46080,56320,5120,9.0,11.0,1,BSF,39.71142578125,0.3,auto-BSF snr=0.19 e_rel=0.0000,1770.0,9,7.94,38.5,0,60.0
current_19.csv:256000:266240,current_19.csv,256000,266240,5120,50.0,52.0,1,BSF,39.91733169555664,0.3,auto-BSF snr=0.19 e_rel=0.0016,1770.0,9,7.94,38.5,0,60.0
current_19.csv:184320:194560,current_19.csv,184320,194560,5120,36.0,38.0,1,BSF,43.53141403198242,0.3,auto-BSF snr=0.19 e_rel=0.0010,1770.0,9,7.94,38.5,0,60.0
current_19.csv:128000:138240,current_19.csv,128000,138240,5120,25.0,27.0,1,FTF,36.63887405395508,0.37264825523870543,auto-FTF snr=2.12 e_rel=0.0916,1770.0,9,7.94,38.5,0,60.0
current_19.csv:66560:76800,current_19.csv,66560,76800,5120,13.0,15.0,1,FTF,33.820316314697266,0.3,auto-FTF snr=1.84 e_rel=0.0838,1770.0,9,7.94,38.5,0,60.0
current_19.csv:112640:122880,current_19.csv,112640,122880,5120,22.0,24.0,1,FTF,42.47317123413086,0.3,auto-FTF snr=1.75 e_rel=0.1057,1770.0,9,7.94,38.5,0,60.0
current_19.csv:20480:30720,current_19.csv,20480,30720,5120,4.0,6.0,1,FTF,40.887210845947266,0.3,auto-FTF snr=1.47 e_rel=0.1010,1770.0,9,7.94,38.5,0,60.0
current_19.csv:30720:40960,current_19.csv,30720,40960,5120,6.0,8.0,1,FTF,39.92818832397461,0.3,auto-FTF snr=1.39 e_rel=0.0993,1770.0,9,7.94,38.5,0,60.0
current_19.csv:107520:117760,current_19.csv,107520,117760,5120,21.0,23.0,1,FTF,44.08417510986328,0.3,auto-FTF snr=1.29 e_rel=0.1095,1770.0,9,7.94,38.5,0,60.0
current_19.csv:276480:286720,current_19.csv,276480,286720,5120,54.0,56.0,1,FTF,41.262935638427734,0.3,auto-FTF snr=1.20 e_rel=0.1028,1770.0,9,7.94,38.5,0,60.0
current_19.csv:117760:128000,current_19.csv,117760,128000,5120,23.0,25.0,1,FTF,38.49103927612305,0.3,auto-FTF snr=1.19 e_rel=0.0960,1770.0,9,7.94,38.5,0,60.0
current_19.csv:122880:133120,current_19.csv,122880,133120,5120,24.0,26.0,1,FTF,37.52602767944336,0.3,auto-FTF snr=1.12 e_rel=0.0938,1770.0,9,7.94,38.5,0,60.0
current_19.csv:76800:87040,current_19.csv,76800,87040,5120,15.0,17.0,1,imbalance,37.48749923706055,0.95,auto-imbalance snr=187.20 e_rel=0.2202,1770.0,9,7.94,38.5,0,60.0
current_19.csv:102400:112640,current_19.csv,102400,112640,5120,20.0,22.0,1,imbalance,44.49898147583008,0.95,auto-imbalance snr=174.12 e_rel=0.2529,1770.0,9,7.94,38.5,0,60.0
current_19.csv:15360:25600,current_19.csv,15360,25600,5120,3.0,5.0,1,imbalance,42.77880096435547,0.95,auto-imbalance snr=172.31 e_rel=0.2449,1770.0,9,7.94,38.5,0,60.0
current_19.csv:81920:92160,current_19.csv,81920,92160,5120,16.0,18.0,1,imbalance,36.536964416503906,0.95,auto-imbalance snr=170.54 e_rel=0.2156,1770.0,9,7.94,38.5,0,60.0
current_19.csv:40960:51200,current_19.csv,40960,51200,5120,8.0,10.0,1,imbalance,41.395896911621094,0.95,auto-imbalance snr=170.08 e_rel=0.2386,1770.0,9,7.94,38.5,0,60.0
current_19.csv:266240:276480,current_19.csv,266240,276480,5120,52.0,54.0,1,imbalance,44.21048355102539,0.95,auto-imbalance snr=157.27 e_rel=0.2516,1770.0,9,7.94,38.5,0,60.0
current_19.csv:87040:97280,current_19.csv,87040,97280,5120,17.0,19.0,1,imbalance,40.40298080444336,0.95,auto-imbalance snr=156.12 e_rel=0.2282,1770.0,9,7.94,38.5,0,60.0
current_19.csv:148480:158720,current_19.csv,148480,158720,5120,29.0,31.0,1,imbalance,36.28745651245117,0.95,auto-imbalance snr=152.82 e_rel=0.2055,1770.0,9,7.94,38.5,0,60.0
current_19.csv:10240:20480,current_19.csv,10240,20480,5120,2.0,4.0,1,misalignment,42.51319122314453,0.95,auto-misalignment snr=20.82 e_rel=0.0032,1770.0,9,7.94,38.5,0,60.0
current_19.csv:5120:15360,current_19.csv,5120,15360,5120,1.0,3.0,1,misalignment,37.582035064697266,0.95,auto-misalignment snr=18.49 e_rel=0.0035,1770.0,9,7.94,38.5,0,60.0
current_19.csv:163840:174080,current_19.csv,163840,174080,5120,32.0,34.0,1,misalignment,41.58884048461914,0.95,auto-misalignment snr=17.06 e_rel=0.0031,1770.0,9,7.94,38.5,0,60.0
current_19.csv:168960:179200,current_19.csv,168960,179200,5120,33.0,35.0,1,misalignment,40.74604034423828,0.95,auto-misalignment snr=15.57 e_rel=0.0035,1770.0,9,7.94,38.5,0,60.0
current_19.csv:92160:102400,current_19.csv,92160,102400,5120,18.0,20.0,1,misalignment,41.17290496826172,0.95,auto-misalignment snr=15.23 e_rel=0.0032,1770.0,9,7.94,38.5,0,60.0
current_19.csv:250880:261120,current_19.csv,250880,261120,5120,49.0,51.0,1,misalignment,40.31807327270508,0.95,auto-misalignment snr=14.82 e_rel=0.0033,1770.0,9,7.94,38.5,0,60.0
current_2.csv:46080:56320,current_2.csv,46080,56320,5120,9.0,11.0,0,normal,7.310524940490723,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0
current_2.csv:174080:184320,current_2.csv,174080,184320,5120,34.0,36.0,1,BPFO,20.382850646972656,0.3,auto-BPFO snr=0.35 e_rel=0.0000,1770.0,9,7.94,38.5,0,50.0
current_2.csv:281600:291840,current_2.csv,281600,291840,5120,55.0,57.0,1,BPFO,20.8301944732666,0.3,auto-BPFO snr=0.34 e_rel=0.0001,1770.0,9,7.94,38.5,0,50.0
current_2.csv:501760:512000,current_2.csv,501760,512000,5120,98.0,100.0,1,BPFO,24.652076721191406,0.3,auto-BPFO snr=0.34 e_rel=0.0008,1770.0,9,7.94,38.5,0,50.0
current_2.csv:199680:209920,current_2.csv,199680,209920,5120,39.0,41.0,1,BPFO,10.266911506652832,0.3,auto-BPFO snr=0.33 e_rel=0.0002,1770.0,9,7.94,38.5,0,50.0
current_2.csv:276480:286720,current_2.csv,276480,286720,5120,54.0,56.0,1,BPFO,34.94630813598633,0.3,auto-BPFO snr=0.33 e_rel=0.0002,1770.0,9,7.94,38.5,0,50.0
current_2.csv:471040:481280,current_2.csv,471040,481280,5120,92.0,94.0,1,BPFO,13.06395435333252,0.3,auto-BPFO snr=0.33 e_rel=0.0001,1770.0,9,7.94,38.5,0,50.0
current_2.csv:163840:174080,current_2.csv,163840,174080,5120,32.0,34.0,1,BPFO,14.800935745239258,0.3,auto-BPFO snr=0.32 e_rel=0.0000,1770.0,9,7.94,38.5,0,50.0
current_2.csv:143360:153600,current_2.csv,143360,153600,5120,28.0,30.0,1,BPFO,28.066383361816406,0.3,auto-BPFO snr=0.32 e_rel=0.0000,1770.0,9,7.94,38.5,0,50.0
current_2.csv:153600:163840,current_2.csv,153600,163840,5120,30.0,32.0,1,BPFO,40.51055145263672,0.3,auto-BPFO snr=0.31 e_rel=0.0001,1770.0,9,7.94,38.5,0,50.0
current_2.csv:512000:522240,current_2.csv,512000,522240,5120,100.0,102.0,1,BPFO,19.026294708251953,0.3,auto-BPFO snr=0.31 e_rel=0.0001,1770.0,9,7.94,38.5,0,50.0
current_2.csv:476160:486400,current_2.csv,476160,486400,5120,93.0,95.0,1,BPFO,15.6329927444458,0.3,auto-BPFO snr=0.31 e_rel=0.0001,1770.0,9,7.94,38.5,0,50.0
current_2.csv:235520:245760,current_2.csv,235520,245760,5120,46.0,48.0,1,BPFO,13.914535522460938,0.3,auto-BPFO snr=0.31 e_rel=0.0000,1770.0,9,7.94,38.5,0,50.0
current_2.csv:568320:578560,current_2.csv,568320,578560,5120,111.0,113.0,1,BPFO,40.27848434448242,0.3,auto-BPFO snr=0.31 e_rel=0.0004,1770.0,9,7.94,38.5,0,50.0
current_2.csv:445440:455680,current_2.csv,445440,455680,5120,87.0,89.0,1,BPFO,19.68484115600586,0.3,auto-BPFO snr=0.31 e_rel=0.0000,1770.0,9,7.94,38.5,0,50.0
current_2.csv:220160:230400,current_2.csv,220160,230400,5120,43.0,45.0,1,BPFO,12.027871131896973,0.3,auto-BPFO snr=0.30 e_rel=0.0000,1770.0,9,7.94,38.5,0,50.0
current_2.csv:419840:430080,current_2.csv,419840,430080,5120,82.0,84.0,1,BPFO,21.49782371520996,0.3,auto-BPFO snr=0.30 e_rel=0.0003,1770.0,9,7.94,38.5,0,50.0
current_2.csv:230400:240640,current_2.csv,230400,240640,5120,45.0,47.0,1,BPFO,9.911874771118164,0.3,auto-BPFO snr=0.29 e_rel=0.0000,1770.0,9,7.94,38.5,0,50.0
current_2.csv:542720:552960,current_2.csv,542720,552960,5120,106.0,108.0,1,BPFI,10.934931755065918,0.3,auto-BPFI snr=0.71 e_rel=0.0000,1770.0,9,7.94,38.5,0,50.0
current_2.csv:61440:71680,current_2.csv,61440,71680,5120,12.0,14.0,1,BPFI,14.066703796386719,0.3,auto-BPFI snr=0.56 e_rel=0.0000,1770.0,9,7.94,38.5,0,50.0
current_2.csv:194560:204800,current_2.csv,194560,204800,5120,38.0,40.0,1,BPFI,21.06401252746582,0.3,auto-BPFI snr=0.52 e_rel=0.0000,1770.0,9,7.94,38.5,0,50.0
current_2.csv:225280:235520,current_2.csv,225280,235520,5120,44.0,46.0,1,BPFI,31.86420249938965,0.3,auto-BPFI snr=0.52 e_rel=0.0001,1770.0,9,7.94,38.5,0,50.0
current_2.csv:583680:593920,current_2.csv,583680,593920,5120,114.0,116.0,1,BPFI,23.506441116333008,0.3,auto-BPFI snr=0.45 e_rel=0.0000,1770.0,9,7.94,38.5,0,50.0
