win_id,file,i0,i1,fs,t0,t1,y_defect,y_type,severity,confidence,notes,rpm,Z,dmm,Dmm,theta,mains_hz,rpm_est,carrier_hz,phase_idx
current_15.csv:261120:271360,current_15.csv,261120,271360,5120,51.0,53.0,1,FTF,65.40178680419922,0.4792349421262788,auto-FTF snr=0.76 e_rel=0.1624,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_15.csv:184320:194560,current_15.csv,184320,194560,5120,36.0,38.0,1,FTF,67.62744140625,0.47914136651326933,auto-FTF snr=0.76 e_rel=0.1681,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_15.csv:10240:20480,current_15.csv,10240,20480,5120,2.0,4.0,1,FTF,68.020263671875,0.4697382662799342,auto-FTF snr=0.65 e_rel=0.1692,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_15.csv:148480:158720,current_15.csv,148480,158720,5120,29.0,31.0,1,FTF,65.51406860351562,0.4666059082461834,auto-FTF snr=0.62 e_rel=0.1633,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_15.csv:66560:76800,current_15.csv,66560,76800,5120,13.0,15.0,1,FTF,67.24798583984375,0.4645382102442571,auto-FTF snr=0.59 e_rel=0.1671,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_15.csv:97280:107520,current_15.csv,97280,107520,5120,19.0,21.0,1,FTF,64.48580169677734,0.46037546760211995,auto-FTF snr=0.55 e_rel=0.1611,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_15.csv:204800:215040,current_15.csv,204800,215040,5120,40.0,42.0,1,FTF,63.835540771484375,0.4596756180999279,auto-FTF snr=0.54 e_rel=0.1588,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_15.csv:296960:307200,current_15.csv,296960,307200,5120,58.0,60.0,1,FTF,66.82804870605469,0.4579127437807749,auto-FTF snr=0.52 e_rel=0.1662,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_15.csv:51200:61440,current_15.csv,51200,61440,5120,10.0,12.0,1,FTF,67.29962921142578,0.45578150068335793,auto-FTF snr=0.49 e_rel=0.1676,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_16.csv:430080:440320,current_16.csv,430080,440320,5120,84.0,86.0,1,imbalance,33.119354248046875,0.95,auto-imbalance snr=733.69 e_rel=0.1853,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_16.csv:527360:537600,current_16.csv,527360,537600,5120,103.0,105.0,1,imbalance,35.24696731567383,0.95,auto-imbalance snr=644.29 e_rel=0.1919,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,0.0
current_16.csv:194560:204800,current_16.csv,194560,204800,5120,38.0,40.0,1,imbalance,33.65517044067383,0.95,auto-imbalance snr=600.37 e_rel=0.1810,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,1.0
current_16.csv:573440:583680,current_16.csv,573440,583680,5120,112.0,114.0,1,imbalance,33.345123291015625,0.95,auto-imbalance snr=584.84 e_rel=0.1698,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_16.csv:148480:158720,current_16.csv,148480,158720,5120,29.0,31.0,1,imbalance,31.028411865234375,0.95,auto-imbalance snr=577.76 e_rel=0.1687,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_16.csv:389120:399360,current_16.csv,389120,399360,5120,76.0,78.0,1,imbalance,33.64385986328125,0.95,auto-imbalance snr=560.07 e_rel=0.1829,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,0.0
current_16.csv:353280:363520,current_16.csv,353280,363520,5120,69.0,71.0,1,imbalance,32.07216262817383,0.95,auto-imbalance snr=553.30 e_rel=0.1641,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,1.0
current_16.csv:25600:35840,current_16.csv,25600,35840,5120,5.0,7.0,1,imbalance,32.536231994628906,0.95,auto-imbalance snr=549.43 e_rel=0.1707,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_16.csv:296960:307200,current_16.csv,296960,307200,5120,58.0,60.0,1,imbalance,34.50440979003906,0.95,auto-imbalance snr=532.71 e_rel=0.1925,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_16.csv:117760:128000,current_16.csv,117760,128000,5120,23.0,25.0,1,imbalance,31.282726287841797,0.95,auto-imbalance snr=524.28 e_rel=0.1683,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,0.0
current_16.csv:51200:61440,current_16.csv,51200,61440,5120,10.0,12.0,1,imbalance,34.24876022338867,0.95,auto-imbalance snr=521.02 e_rel=0.1905,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,1.0
current_16.csv:250880:261120,current_16.csv,250880,261120,5120,49.0,51.0,1,imbalance,29.7136173248291,0.95,auto-imbalance snr=517.39 e_rel=0.1575,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,0.0
current_16.csv:138240:148480,current_16.csv,138240,148480,5120,27.0,29.0,1,FTF,27.636852264404297,0.5275462442646918,auto-FTF snr=1.32 e_rel=0.0649,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,0.0
current_16.csv:168960:179200,current_16.csv,168960,179200,5120,33.0,35.0,1,FTF,29.43741226196289,0.522138573968955,auto-FTF snr=1.25 e_rel=0.0665,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_16.csv:506880:517120,current_16.csv,506880,517120,5120,99.0,101.0,1,FTF,33.44746780395508,0.5111688117723661,auto-FTF snr=1.13 e_rel=0.0767,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,0.0
current_16.csv:532480:542720,current_16.csv,532480,542720,5120,104.0,106.0,1,BSF,34.02476501464844,0.43291304192769803,auto-BSF snr=0.23 e_rel=0.0093,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,0.0
current_16.csv:399360:409600,current_16.csv,399360,409600,5120,78.0,80.0,1,BSF,30.026674270629883,0.43288316841630536,auto-BSF snr=0.23 e_rel=0.0085,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,0.0
current_17.csv:15360:25600,current_17.csv,15360,25600,5120,3.0,5.0,1,imbalance,50.69688034057617,0.95,auto-imbalance snr=66.50 e_rel=0.2835,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_17.csv:61440:71680,current_17.csv,61440,71680,5120,12.0,14.0,1,imbalance,49.008609771728516,0.95,auto-imbalance snr=45.40 e_rel=0.2845,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_17.csv:46080:56320,current_17.csv,46080,56320,5120,9.0,11.0,1,imbalance,44.71797561645508,0.95,auto-imbalance snr=43.90 e_rel=0.2577,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_17.csv:51200:61440,current_17.csv,51200,61440,5120,10.0,12.0,1,misalignment,46.1043586730957,0.95,auto-misalignment snr=15.71 e_rel=0.0028,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_17.csv:107520:117760,current_17.csv,107520,117760,5120,21.0,23.0,1,misalignment,46.39384460449219,0.95,auto-misalignment snr=15.70 e_rel=0.0026,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_17.csv:153600:163840,current_17.csv,153600,163840,5120,30.0,32.0,1,misalignment,48.185791015625,0.95,auto-misalignment snr=11.10 e_rel=0.0024,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_17.csv:276480:286720,current_17.csv,276480,286720,5120,54.0,56.0,1,misalignment,50.14891815185547,0.95,auto-misalignment snr=10.89 e_rel=0.0029,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_17.csv:209920:220160,current_17.csv,209920,220160,5120,41.0,43.0,1,misalignment,48.33631896972656,0.95,auto-misalignment snr=10.62 e_rel=0.0022,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_17.csv:245760:256000,current_17.csv,245760,256000,5120,48.0,50.0,1,FTF,43.82291030883789,0.43135563277495115,auto-FTF snr=0.21 e_rel=0.1090,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_17.csv:168960:179200,current_17.csv,168960,179200,5120,33.0,35.0,1,FTF,44.63566589355469,0.42794484168858243,auto-FTF snr=0.17 e_rel=0.1115,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_17.csv:204800:215040,current_17.csv,204800,215040,5120,40.0,42.0,1,FTF,46.95869064331055,0.4268205887063805,auto-FTF snr=0.16 e_rel=0.1172,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_17.csv:281600:291840,current_17.csv,281600,291840,5120,55.0,57.0,1,FTF,45.402435302734375,0.42648347307731743,auto-FTF snr=0.15 e_rel=0.1135,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_17.csv:112640:122880,current_17.csv,112640,122880,5120,22.0,24.0,1,FTF,47.56446075439453,0.42633955809038665,auto-FTF snr=0.15 e_rel=0.1188,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_17.csv:10240:20480,current_17.csv,10240,20480,5120,2.0,4.0,1,FTF,47.04115295410156,0.4256772606541119,auto-FTF snr=0.14 e_rel=0.1169,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_17.csv:87040:97280,current_17.csv,87040,97280,5120,17.0,19.0,1,FTF,46.38417053222656,0.42551501707928013,auto-FTF snr=0.14 e_rel=0.1146,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_17.csv:266240:276480,current_17.csv,266240,276480,5120,52.0,54.0,1,FTF,46.5716552734375,0.4253967233095421,auto-FTF snr=0.14 e_rel=0.1151,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_17.csv:230400:240640,current_17.csv,230400,240640,5120,45.0,47.0,1,FTF,51.35260009765625,0.42528106143213884,auto-FTF snr=0.14 e_rel=0.1268,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_17.csv:143360:153600,current_17.csv,143360,153600,5120,28.0,30.0,1,FTF,44.56053924560547,0.4248226646212451,auto-FTF snr=0.13 e_rel=0.1101,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_17.csv:35840:46080,current_17.csv,35840,46080,5120,7.0,9.0,1,FTF,45.26675796508789,0.424169362699962,auto-FTF snr=0.13 e_rel=0.1131,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_17.csv:189440:199680,current_17.csv,189440,199680,5120,37.0,39.0,1,FTF,44.561363220214844,0.4238283406227274,auto-FTF snr=0.12 e_rel=0.1108,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_18.csv:10240:20480,current_18.csv,10240,20480,5120,2.0,4.0,1,imbalance,23.01078224182129,0.95,auto-imbalance snr=505.72 e_rel=0.1172,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_18.csv:276480:286720,current_18.csv,276480,286720,5120,54.0,56.0,1,imbalance,22.91583824157715,0.95,auto-imbalance snr=500.97 e_rel=0.1115,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_18.csv:230400:240640,current_18.csv,230400,240640,5120,45.0,47.0,1,imbalance,25.504926681518555,0.95,auto-imbalance snr=465.14 e_rel=0.1490,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,0.0
current_18.csv:363520:373760,current_18.csv,363520,373760,5120,71.0,73.0,1,imbalance,24.75043487548828,0.95,auto-imbalance snr=451.61 e_rel=0.1409,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,0.0
current_18.csv:471040:481280,current_18.csv,471040,481280,5120,92.0,94.0,1,imbalance,23.10658073425293,0.95,auto-imbalance snr=436.79 e_rel=0.1256,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,1.0
current_18.csv:517120:527360,current_18.csv,517120,527360,5120,101.0,103.0,1,imbalance,25.34222412109375,0.95,auto-imbalance snr=418.21 e_rel=0.1432,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,0.0
current_18.csv:194560:204800,current_18.csv,194560,204800,5120,38.0,40.0,1,imbalance,25.087783813476562,0.95,auto-imbalance snr=417.22 e_rel=0.1341,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,1.0
current_18.csv:378880:389120,current_18.csv,378880,389120,5120,74.0,76.0,1,imbalance,23.564708709716797,0.95,auto-imbalance snr=412.43 e_rel=0.1375,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,0.0
current_18.csv:332800:343040,current_18.csv,332800,343040,5120,65.0,67.0,1,imbalance,28.807018280029297,0.95,auto-imbalance snr=407.36 e_rel=0.1574,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,1.0
current_18.csv:209920:220160,current_18.csv,209920,220160,5120,41.0,43.0,1,imbalance,20.545143127441406,0.95,auto-imbalance snr=401.77 e_rel=0.0888,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,1.0
current_18.csv:97280:107520,current_18.csv,97280,107520,5120,19.0,21.0,1,imbalance,23.089784622192383,0.95,auto-imbalance snr=396.90 e_rel=0.1202,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,0.0
current_18.csv:307200:317440,current_18.csv,307200,317440,5120,60.0,62.0,1,imbalance,19.05023765563965,0.95,auto-imbalance snr=374.65 e_rel=0.1130,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_18.csv:168960:179200,current_18.csv,168960,179200,5120,33.0,35.0,1,imbalance,26.635604858398438,0.95,auto-imbalance snr=365.82 e_rel=0.1340,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,1.0
current_18.csv:30720:40960,current_18.csv,30720,40960,5120,6.0,8.0,1,FTF,35.07327651977539,0.48646051718020256,auto-FTF snr=0.85 e_rel=0.0875,1770.0,9,7.94,38.5,0,50.0,1950.0,100.0,2.0
current_18.csv:138240:148480,current_18.csv,138240,148480,5120,27.0,29.0,1,FTF,46.78327941894531,0.4662567341385336,auto-FTF snr=0.61 e_rel=0.1162,1770.0,9,7.94,38.5,0,50.0,1500.0,100.0,2.0
current_18.csv:394240:404480,current_18.csv,394240,404480,5120,77.0,79.0,1,FTF,44.32121276855469,0.4580475969604406,auto-FTF snr=0.52 e_rel=0.1106,1770.0,9,7.94,38.5,0,50.0,1500.0,100.0,0.0
current_18.csv:220160:230400,current_18.csv,220160,230400,5120,43.0,45.0,1,FTF,39.255638122558594,0.45540012902370347,auto-FTF snr=0.49 e_rel=0.0976,1770.0,9,7.94,38.5,0,50.0,1500.0,100.0,1.0
current_18.csv:486400:496640,current_18.csv,486400,496640,5120,95.0,97.0,1,FTF,35.421470642089844,0.45507109422608766,auto-FTF snr=0.49 e_rel=0.0877,1770.0,9,7.94,38.5,0,50.0,1575.0,100.0,2.0
current_18.csv:327680:337920,current_18.csv,327680,337920,5120,64.0,66.0,1,FTF,39.574195861816406,0.45387050527244227,auto-FTF snr=0.47 e_rel=0.0982,1770.0,9,7.94,38.5,0,50.0,1575.0,100.0,2.0
current_18.csv:343040:353280,current_18.csv,343040,353280,5120,67.0,69.0,1,FTF,32.090858459472656,0.4529134999305805,auto-FTF snr=0.46 e_rel=0.0793,1770.0,9,7.94,38.5,0,50.0,1500.0,100.0,2.0
current_18.csv:552960:563200,current_18.csv,552960,563200,5120,108.0,110.0,1,FTF,30.490808486938477,0.4521690489020603,auto-FTF snr=0.45 e_rel=0.0756,1770.0,9,7.94,38.5,0,50.0,1500.0,100.0,0.0
current_18.csv:46080:56320,current_18.csv,46080,56320,5120,9.0,11.0,1,FTF,31.4603328704834,0.44986359937092374,auto-FTF snr=0.43 e_rel=0.0782,1770.0,9,7.94,38.5,0,50.0,1575.0,100.0,2.0
current_18.csv:5120:15360,current_18.csv,5120,15360,5120,1.0,3.0,1,FTF,43.20854949951172,0.44960439882109976,auto-FTF snr=0.42 e_rel=0.1063,1770.0,9,7.94,38.5,0,50.0,1575.0,100.0,2.0
current_18.csv:430080:440320,current_18.csv,430080,440320,5120,84.0,86.0,1,FTF,33.839324951171875,0.44720983788193075,auto-FTF snr=0.39 e_rel=0.0839,1770.0,9,7.94,38.5,0,50.0,1575.0,100.0,2.0
current_18.csv:409600:419840,current_18.csv,409600,419840,5120,80.0,82.0,1,FTF,28.16495704650879,0.4471795825995233,auto-FTF snr=0.39 e_rel=0.0624,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_18.csv:204800:215040,current_18.csv,204800,215040,5120,40.0,42.0,1,FTF,24.596458435058594,0.4447380121147032,auto-FTF snr=0.37 e_rel=0.0604,1770.0,9,7.94,38.5,0,50.0,1350.0,100.0,2.0
current_18.csv:302080:312320,current_18.csv,302080,312320,5120,59.0,61.0,1,FTF,33.701332092285156,0.4443723956858492,auto-FTF snr=0.36 e_rel=0.0839,1770.0,9,7.94,38.5,0,50.0,1500.0,100.0,1.0
current_18.csv:61440:71680,current_18.csv,61440,71680,5120,12.0,14.0,1,FTF,32.579036712646484,0.44408009034261736,auto-FTF snr=0.36 e_rel=0.0799,1770.0,9,7.94,38.5,0,50.0,1275.0,100.0,0.0
current_18.csv:573440:583680,current_18.csv,573440,583680,5120,112.0,114.0,1,FTF,26.322023391723633,0.44357101754384093,auto-FTF snr=0.35 e_rel=0.0649,1770.0,9,7.94,38.5,0,50.0,1425.0,100.0,1.0
current_19.csv:76800:87040,current_19.csv,76800,87040,5120,15.0,17.0,1,imbalance,37.48749923706055,0.95,auto-imbalance snr=187.20 e_rel=0.2202,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_19.csv:102400:112640,current_19.csv,102400,112640,5120,20.0,22.0,1,imbalance,44.49898147583008,0.95,auto-imbalance snr=174.12 e_rel=0.2529,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_19.csv:15360:25600,current_19.csv,15360,25600,5120,3.0,5.0,1,imbalance,42.77880096435547,0.95,auto-imbalance snr=172.31 e_rel=0.2449,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_19.csv:40960:51200,current_19.csv,40960,51200,5120,8.0,10.0,1,imbalance,41.395896911621094,0.95,auto-imbalance snr=170.08 e_rel=0.2386,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_19.csv:266240:276480,current_19.csv,266240,276480,5120,52.0,54.0,1,imbalance,44.21048355102539,0.95,auto-imbalance snr=157.27 e_rel=0.2516,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_19.csv:148480:158720,current_19.csv,148480,158720,5120,29.0,31.0,1,imbalance,36.28745651245117,0.95,auto-imbalance snr=152.82 e_rel=0.2055,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_19.csv:10240:20480,current_19.csv,10240,20480,5120,2.0,4.0,1,misalignment,42.51319122314453,0.95,auto-misalignment snr=20.82 e_rel=0.0032,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_19.csv:163840:174080,current_19.csv,163840,174080,5120,32.0,34.0,1,misalignment,41.58884048461914,0.95,auto-misalignment snr=17.06 e_rel=0.0031,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_19.csv:92160:102400,current_19.csv,92160,102400,5120,18.0,20.0,1,misalignment,41.17290496826172,0.95,auto-misalignment snr=15.23 e_rel=0.0032,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_19.csv:250880:261120,current_19.csv,250880,261120,5120,49.0,51.0,1,misalignment,40.31807327270508,0.95,auto-misalignment snr=14.82 e_rel=0.0033,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_19.csv:128000:138240,current_19.csv,128000,138240,5120,25.0,27.0,1,FTF,36.63887405395508,0.5965909559937829,auto-FTF snr=2.12 e_rel=0.0916,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_19.csv:66560:76800,current_19.csv,66560,76800,5120,13.0,15.0,1,FTF,33.820316314697266,0.5733535409573765,auto-FTF snr=1.84 e_rel=0.0838,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_19.csv:112640:122880,current_19.csv,112640,122880,5120,22.0,24.0,1,FTF,42.47317123413086,0.5652615420626756,auto-FTF snr=1.75 e_rel=0.1057,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_19.csv:20480:30720,current_19.csv,20480,30720,5120,4.0,6.0,1,FTF,40.887210845947266,0.5411900124056661,auto-FTF snr=1.47 e_rel=0.1010,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_19.csv:276480:286720,current_19.csv,276480,286720,5120,54.0,56.0,1,FTF,41.262935638427734,0.5176475091183587,auto-FTF snr=1.20 e_rel=0.1028,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_2.csv:230400:240640,current_2.csv,230400,240640,5120,45.0,47.0,0,normal,9.911874771118164,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0,1425.0,,
current_2.csv:46080:56320,current_2.csv,46080,56320,5120,9.0,11.0,0,normal,7.310524940490723,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0,1425.0,,
current_2.csv:168960:179200,current_2.csv,168960,179200,5120,33.0,35.0,1,imbalance,13.140243530273438,0.95,auto-imbalance snr=826.07 e_rel=0.0383,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,1.0
current_2.csv:97280:107520,current_2.csv,97280,107520,5120,19.0,21.0,1,imbalance,18.17694664001465,0.95,auto-imbalance snr=668.64 e_rel=0.0648,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_2.csv:378880:389120,current_2.csv,378880,389120,5120,74.0,76.0,1,FTF,23.793109893798828,0.5357016707916937,auto-FTF snr=1.41 e_rel=0.0481,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_2.csv:337920:348160,current_2.csv,337920,348160,5120,66.0,68.0,1,imbalance,12.962315559387207,0.5350762426084286,auto-imbalance snr=1.40 e_rel=0.0092,1770.0,9,7.94,38.5,0,50.0,1425.0,100.0,0.0
current_20.csv:168960:179200,current_20.csv,168960,179200,5120,33.0,35.0,0,normal,8.351530075073242,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0,1425.0,,
current_20.csv:256000:266240,current_20.csv,256000,266240,5120,50.0,52.0,0,normal,8.654047966003418,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0,1425.0,,
current_20.csv:332800:343040,current_20.csv,332800,343040,5120,65.0,67.0,0,normal,8.769916534423828,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0,1425.0,,
current_20.csv:194560:204800,current_20.csv,194560,204800,5120,38.0,40.0,0,normal,9.537321090698242,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0,1425.0,,
current_20.csv:568320:578560,current_20.csv,568320,578560,5120,111.0,113.0,0,normal,8.013821601867676,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0,1425.0,,
current_20.csv:51200:61440,current_20.csv,51200,61440,5120,10.0,12.0,0,normal,7.657189846038818,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0,1425.0,,
current_20.csv:117760:128000,current_20.csv,117760,128000,5120,23.0,25.0,0,normal,8.789556503295898,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0,1425.0,,
current_20.csv:46080:56320,current_20.csv,46080,56320,5120,9.0,11.0,0,normal,7.139904022216797,0.5,auto-normal,1770.0,9,7.94,38.5,0,50.0,1425.0,,
current_20.csv:0:10240,current_20.csv,0,10240,5120,0.0,2.0,1,imbalance,18.43282127380371,0.95,auto-imbalance snr=528.98 e_rel=0.0756,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,0.0
current_20.csv:40960:51200,current_20.csv,40960,51200,5120,8.0,10.0,1,imbalance,19.87484359741211,0.95,auto-imbalance snr=480.02 e_rel=0.0714,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_20.csv:496640:506880,current_20.csv,496640,506880,5120,97.0,99.0,1,imbalance,16.0634822845459,0.95,auto-imbalance snr=356.95 e_rel=0.0562,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,1.0
current_20.csv:15360:25600,current_20.csv,15360,25600,5120,3.0,5.0,1,imbalance,13.077567100524902,0.95,auto-imbalance snr=125.82 e_rel=0.0467,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_20.csv:240640:250880,current_20.csv,240640,250880,5120,47.0,49.0,1,FTF,19.554744720458984,0.5717113655061102,auto-FTF snr=1.83 e_rel=0.0372,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,1.0
current_20.csv:373760:384000,current_20.csv,373760,384000,5120,73.0,75.0,1,FTF,13.795194625854492,0.5465197527555714,auto-FTF snr=1.53 e_rel=0.0277,1770.0,9,7.94,38.5,0,50.0,1425.0,50.0,2.0
current_20.csv:573440:583680,current_20.csv,573440,583680,5120,112.0,114.0,1,imbalance,10.56082534790039,0.539915966668456,auto-imbalance snr=1.46 e_rel=0.0076,1770.0,9,7.94,38.5,0,50.0,1425.0,100.0,0.0
current_21.csv:5120:15360,current_21.csv,5120,15360,5120,1.0,3.0,1,imbalance,67.70188903808594,0.95,auto-imbalance snr=201.55 e_rel=0.3219,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_21.csv:46080:56320,current_21.csv,46080,56320,5120,9.0,11.0,1,imbalance,66.69953155517578,0.95,auto-imbalance snr=147.20 e_rel=0.3307,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_21.csv:163840:174080,current_21.csv,163840,174080,5120,32.0,34.0,1,imbalance,70.45921325683594,0.95,auto-imbalance snr=136.52 e_rel=0.3366,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_21.csv:199680:209920,current_21.csv,199680,209920,5120,39.0,41.0,1,imbalance,71.37781524658203,0.95,auto-imbalance snr=131.12 e_rel=0.3301,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_21.csv:184320:194560,current_21.csv,184320,194560,5120,36.0,38.0,1,misalignment,69.28669738769531,0.95,auto-misalignment snr=12.43 e_rel=0.0020,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_21.csv:220160:230400,current_21.csv,220160,230400,5120,43.0,45.0,1,misalignment,69.19163513183594,0.95,auto-misalignment snr=11.49 e_rel=0.0016,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_21.csv:204800:215040,current_21.csv,204800,215040,5120,40.0,42.0,1,misalignment,70.30887603759766,0.95,auto-misalignment snr=11.43 e_rel=0.0016,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_21.csv:240640:250880,current_21.csv,240640,250880,5120,47.0,49.0,1,misalignment,69.10699462890625,0.95,auto-misalignment snr=11.36 e_rel=0.0019,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_21.csv:281600:291840,current_21.csv,281600,291840,5120,55.0,57.0,1,misalignment,69.8034896850586,0.95,auto-misalignment snr=11.23 e_rel=0.0017,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_21.csv:122880:133120,current_21.csv,122880,133120,5120,24.0,26.0,1,misalignment,70.61003112792969,0.95,auto-misalignment snr=10.85 e_rel=0.0016,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
current_21.csv:189440:199680,current_21.csv,189440,199680,5120,37.0,39.0,1,FTF,66.46527862548828,0.48813305265553836,auto-FTF snr=0.86 e_rel=0.1658,1770.0,9,7.94,38.5,0,60.0,1425.0,60.0,0.0
